player_code,season_id,game_week,override_points
2017-18-team-Bournemouth,2017-18,23,-1
2017-18-team-Bournemouth,2017-18,24,-1
2017-18-team-Bournemouth,2017-18,26,-1
2017-18-team-Bournemouth,2017-18,27,-4
2017-18-team-Bournemouth,2017-18,28,-2
2017-18-team-Bournemouth,2017-18,29,-1
2017-18-team-Bournemouth,2017-18,30,-4
2017-18-team-Bournemouth,2017-18,31,-1
2017-18-team-Bournemouth,2017-18,32,-2
2017-18-team-Bournemouth,2017-18,33,-2
2017-18-team-Bournemouth,2017-18,34,-3
2017-18-team-Bournemouth,2017-18,35,-2
2017-18-team-Bournemouth,2017-18,36,-2
2017-18-team-Bournemouth,2017-18,38,-1
2017-18-team-Man Utd,2017-18,4,-2
2017-18-team-Man Utd,2017-18,9,-2
2017-18-team-Man Utd,2017-18,11,-1
2017-18-team-Man Utd,2017-18,12,-1
2017-18-team-Man Utd,2017-18,14,-2
2017-18-team-Man Utd,2017-18,15,-1
2017-18-team-Man Utd,2017-18,16,-2
2017-18-team-Man Utd,2017-18,18,-1
2017-18-team-Man Utd,2017-18,19,-2
2017-18-team-Man Utd,2017-18,20,-2
2017-18-team-Man Utd,2017-18,25,-2
2017-18-team-Man Utd,2017-18,27,-1
2017-18-team-Man Utd,2017-18,28,-1
2017-18-team-Man Utd,2017-18,29,-2
2017-18-team-Man Utd,2017-18,30,-1
2017-18-team-Man Utd,2017-18,32,-2
2017-18-team-Man Utd,2017-18,33,-1
2017-18-team-Man Utd,2017-18,35,-1
2017-18-team-Man Utd,2017-18,36,-1
2017-18-team-Spurs,2017-18,2,-2
2017-18-team-Spurs,2017-18,3,-1
2017-18-team-Spurs,2017-18,6,-2
2017-18-team-Spurs,2017-18,9,-1
2017-18-team-Spurs,2017-18,10,-1
2017-18-team-Spurs,2017-18,12,-2
2017-18-team-Spurs,2017-18,13,-1
2017-18-team-Spurs,2017-18,14,-2
2017-18-team-Spurs,2017-18,15,-1
2017-18-team-Spurs,2017-18,16,-1
2017-18-team-Spurs,2017-18,18,-4
2017-18-team-Spurs,2017-18,20,-2
2017-18-team-Spurs,2017-18,22,-1
2017-18-team-Spurs,2017-18,24,-1
2017-18-team-Spurs,2017-18,26,-2
2017-18-team-Spurs,2017-18,30,-1
2017-18-team-Spurs,2017-18,31,-1
2017-18-team-Spurs,2017-18,32,-1
2017-18-team-Spurs,2017-18,33,-3
2017-18-team-Spurs,2017-18,34,-1
2017-18-team-Spurs,2017-18,36,-1
2017-18-team-Spurs,2017-18,38,-4
2017-18-team-Everton,2017-18,2,-1
2017-18-team-Everton,2017-18,3,-2
2017-18-team-Everton,2017-18,4,-3
2017-18-team-Everton,2017-18,5,-4
2017-18-team-Everton,2017-18,6,-1
2017-18-team-Everton,2017-18,7,-1
2017-18-team-Everton,2017-18,8,-1
2017-18-team-Everton,2017-18,9,-5
2017-18-team-Everton,2017-18,10,-2
2017-18-team-Everton,2017-18,11,-2
2017-18-team-Everton,2017-18,12,-2
2017-18-team-Everton,2017-18,13,-4
2017-18-team-Everton,2017-18,16,-1
2017-18-team-Everton,2017-18,18,-1
2017-18-team-Everton,2017-18,21,-2
2017-18-team-Everton,2017-18,22,-2
2017-18-team-Everton,2017-18,23,-4
2017-18-team-Everton,2017-18,24,-1
2017-18-team-Everton,2017-18,25,-1
2017-18-team-Everton,2017-18,26,-5
2017-18-team-Everton,2017-18,27,-1
2017-18-team-Everton,2017-18,28,-1
2017-18-team-Everton,2017-18,29,-2
2017-18-team-Everton,2017-18,31,-1
2017-18-team-Everton,2017-18,32,-3
2017-18-team-Everton,2017-18,34,-1
2017-18-team-Everton,2017-18,37,-1
2017-18-team-Everton,2017-18,38,-3
2017-18-team-Crystal Palace,2017-18,1,-3
2017-18-team-Crystal Palace,2017-18,2,-1
2017-18-team-Crystal Palace,2017-18,3,-2
2017-18-team-Crystal Palace,2017-18,4,-1
2017-18-team-Crystal Palace,2017-18,5,-1
2017-18-team-Crystal Palace,2017-18,6,-5
2017-18-team-Crystal Palace,2017-18,7,-4
2017-18-team-Crystal Palace,2017-18,8,-1
2017-18-team-Crystal Palace,2017-18,9,-1
2017-18-team-Crystal Palace,2017-18,10,-2
2017-18-team-Crystal Palace,2017-18,11,-1
2017-18-team-Crystal Palace,2017-18,12,-2
2017-18-team-Crystal Palace,2017-18,13,-1
2017-18-team-Crystal Palace,2017-18,16,-2
2017-18-team-Crystal Palace,2017-18,17,-1
2017-18-team-Crystal Palace,2017-18,19,-1
2017-18-team-Crystal Palace,2017-18,20,-3
2017-18-team-Crystal Palace,2017-18,22,-1
2017-18-team-Crystal Palace,2017-18,24,-4
2017-18-team-Crystal Palace,2017-18,25,-1
2017-18-team-Crystal Palace,2017-18,26,-1
2017-18-team-Crystal Palace,2017-18,27,-3
2017-18-team-Crystal Palace,2017-18,28,-1
2017-18-team-Crystal Palace,2017-18,29,-3
2017-18-team-Crystal Palace,2017-18,30,-2
2017-18-team-Crystal Palace,2017-18,32,-2
2017-18-team-Crystal Palace,2017-18,33,-2
2017-18-team-Crystal Palace,2017-18,34,-2
2017-18-team-Crystal Palace,2017-18,37,-1
2017-18-team-Liverpool,2017-18,1,-3
2017-18-team-Liverpool,2017-18,4,-5
2017-18-team-Liverpool,2017-18,5,-1
2017-18-team-Liverpool,2017-18,6,-2
2017-18-team-Liverpool,2017-18,7,-1
2017-18-team-Liverpool,2017-18,9,-4
2017-18-team-Liverpool,2017-18,11,-1
2017-18-team-Liverpool,2017-18,13,-1
2017-18-team-Liverpool,2017-18,15,-1
2017-18-team-Liverpool,2017-18,16,-1
2017-18-team-Liverpool,2017-18,19,-3
2017-18-team-Liverpool,2017-18,21,-1
2017-18-team-Liverpool,2017-18,22,-1
2017-18-team-Liverpool,2017-18,23,-3
2017-18-team-Liverpool,2017-18,24,-1
2017-18-team-Liverpool,2017-18,26,-2
2017-18-team-Liverpool,2017-18,28,-1
2017-18-team-Liverpool,2017-18,30,-2
2017-18-team-Liverpool,2017-18,32,-1
2017-18-team-Liverpool,2017-18,35,-2
2017-18-team-Liverpool,2017-18,37,-1
2017-18-team-Man City,2017-18,2,-1
2017-18-team-Man City,2017-18,3,-1
2017-18-team-Man City,2017-18,8,-2
2017-18-team-Man City,2017-18,10,-2
2017-18-team-Man City,2017-18,11,-1
2017-18-team-Man City,2017-18,13,-1
2017-18-team-Man City,2017-18,14,-1
2017-18-team-Man City,2017-18,15,-1
2017-18-team-Man City,2017-18,16,-1
2017-18-team-Man City,2017-18,18,-1
2017-18-team-Man City,2017-18,22,-1
2017-18-team-Man City,2017-18,23,-4
2017-18-team-Man City,2017-18,24,-1
2017-18-team-Man City,2017-18,26,-1
2017-18-team-Man City,2017-18,27,-1
2017-18-team-Man City,2017-18,31,-1
2017-18-team-Man City,2017-18,32,-3
2017-18-team-Man City,2017-18,33,-1
2017-18-team-Man City,2017-18,35,-1
2017-18-team-Man City,2017-18,37,-1
2017-18-team-Swansea City,2017-18,2,-4
2017-18-team-Swansea City,2017-18,4,-1
2017-18-team-Swansea City,2017-18,6,-2
2017-18-team-Swansea City,2017-18,7,-1
2017-18-team-Swansea City,2017-18,9,-2
2017-18-team-Swansea City,2017-18,10,-2
2017-18-team-Swansea City,2017-18,11,-1
2017-18-team-Swansea City,2017-18,12,-2
2017-18-team-Swansea City,2017-18,14,-1
2017-18-team-Swansea City,2017-18,15,-2
2017-18-team-Swansea City,2017-18,17,-4
2017-18-team-Swansea City,2017-18,18,-3
2017-18-team-Swansea City,2017-18,19,-1
2017-18-team-Swansea City,2017-18,20,-5
2017-18-team-Swansea City,2017-18,21,-1
2017-18-team-Swansea City,2017-18,22,-2
2017-18-team-Swansea City,2017-18,23,-1
2017-18-team-Swansea City,2017-18,25,-1
2017-18-team-Swansea City,2017-18,26,-1
2017-18-team-Swansea City,2017-18,28,-4
2017-18-team-Swansea City,2017-18,29,-1
2017-18-team-Swansea City,2017-18,31,-2
2017-18-team-Swansea City,2017-18,32,-1
2017-18-team-Swansea City,2017-18,33,-1
2017-18-team-Swansea City,2017-18,34,-5
2017-18-team-Swansea City,2017-18,35,-1
2017-18-team-Swansea City,2017-18,36,-1
2017-18-team-Swansea City,2017-18,37,-1
2017-18-team-Swansea City,2017-18,38,-2
2017-18-team-Chelsea,2017-18,1,-3
2017-18-team-Chelsea,2017-18,2,-1
2017-18-team-Chelsea,2017-18,4,-1
2017-18-team-Chelsea,2017-18,7,-1
2017-18-team-Chelsea,2017-18,8,-2
2017-18-team-Chelsea,2017-18,9,-2
2017-18-team-Chelsea,2017-18,13,-1
2017-18-team-Chelsea,2017-18,15,-1
2017-18-team-Chelsea,2017-18,16,-1
2017-18-team-Chelsea,2017-18,17,-1
2017-18-team-Chelsea,2017-18,22,-2
2017-18-team-Chelsea,2017-18,25,-3
2017-18-team-Chelsea,2017-18,26,-4
2017-18-team-Chelsea,2017-18,28,-2
2017-18-team-Chelsea,2017-18,29,-1
2017-18-team-Chelsea,2017-18,30,-1
2017-18-team-Chelsea,2017-18,31,-3
2017-18-team-Chelsea,2017-18,32,-1
2017-18-team-Chelsea,2017-18,33,-2
2017-18-team-Chelsea,2017-18,34,-1
2017-18-team-Chelsea,2017-18,37,-1
2017-18-team-Chelsea,2017-18,38,-3
2017-18-team-Leicester,2017-18,1,-4
2017-18-team-Leicester,2017-18,3,-2
2017-18-team-Leicester,2017-18,4,-2
2017-18-team-Leicester,2017-18,5,-1
2017-18-team-Leicester,2017-18,6,-3
2017-18-team-Leicester,2017-18,8,-1
2017-18-team-Leicester,2017-18,9,-1
2017-18-team-Leicester,2017-18,11,-2
2017-18-team-Leicester,2017-18,12,-2
2017-18-team-Leicester,2017-18,13,-1
2017-18-team-Leicester,2017-18,14,-1
2017-18-team-Leicester,2017-18,16,-2
2017-18-team-Leicester,2017-18,17,-1
2017-18-team-Leicester,2017-18,18,-3
2017-18-team-Leicester,2017-18,19,-2
2017-18-team-Leicester,2017-18,20,-2
2017-18-team-Leicester,2017-18,21,-2
2017-18-team-Leicester,2017-18,25,-2
2017-18-team-Leicester,2017-18,26,-1
2017-18-team-Leicester,2017-18,27,-5
2017-18-team-Leicester,2017-18,28,-1
2017-18-team-Leicester,2017-18,29,-1
2017-18-team-Leicester,2017-18,30,-1
2017-18-team-Leicester,2017-18,32,-2
2017-18-team-Leicester,2017-18,33,-2
2017-18-team-Leicester,2017-18,35,-5
2017-18-team-Leicester,2017-18,36,-2
2017-18-team-Leicester,2017-18,37,-1
2017-18-team-Leicester,2017-18,38,-5
2017-18-team-Newcastle,2017-18,1,-2
2017-18-team-Newcastle,2017-18,2,-1
2017-18-team-Newcastle,2017-18,5,-1
2017-18-team-Newcastle,2017-18,6,-1
2017-18-team-Newcastle,2017-18,7,-1
2017-18-team-Newcastle,2017-18,8,-2
2017-18-team-Newcastle,2017-18,10,-1
2017-18-team-Newcastle,2017-18,11,-1
2017-18-team-Newcastle,2017-18,12,-4
2017-18-team-Newcastle,2017-18,13,-3
2017-18-team-Newcastle,2017-18,14,-2
2017-18-team-Newcastle,2017-18,15,-3
2017-18-team-Newcastle,2017-18,16,-3
2017-18-team-Newcastle,2017-18,17,-1
2017-18-team-Newcastle,2017-18,18,-1
2017-18-team-Newcastle,2017-18,19,-2
2017-18-team-Newcastle,2017-18,20,-1
2017-18-team-Newcastle,2017-18,23,-1
2017-18-team-Newcastle,2017-18,24,-3
2017-18-team-Newcastle,2017-18,25,-1
2017-18-team-Newcastle,2017-18,26,-1
2017-18-team-Newcastle,2017-18,28,-2
2017-18-team-Newcastle,2017-18,29,-2
2017-18-team-Newcastle,2017-18,32,-1
2017-18-team-Newcastle,2017-18,33,-1
2017-18-team-Newcastle,2017-18,34,-1
2017-18-team-Newcastle,2017-18,35,-1
2017-18-team-Newcastle,2017-18,36,-2
2017-18-team-Newcastle,2017-18,37,-1
2017-18-team-Arsenal,2017-18,1,-3
2017-18-team-Arsenal,2017-18,2,-1
2017-18-team-Arsenal,2017-18,3,-4
2017-18-team-Arsenal,2017-18,8,-2
2017-18-team-Arsenal,2017-18,9,-2
2017-18-team-Arsenal,2017-18,10,-1
2017-18-team-Arsenal,2017-18,11,-3
2017-18-team-Arsenal,2017-18,15,-3
2017-18-team-Arsenal,2017-18,16,-1
2017-18-team-Arsenal,2017-18,19,-3
2017-18-team-Arsenal,2017-18,20,-2
2017-18-team-Arsenal,2017-18,21,-1
2017-18-team-Arsenal,2017-18,22,-2
2017-18-team-Arsenal,2017-18,23,-2
2017-18-team-Arsenal,2017-18,24,-1
2017-18-team-Arsenal,2017-18,25,-3
2017-18-team-Arsenal,2017-18,26,-1
2017-18-team-Arsenal,2017-18,27,-1
2017-18-team-Arsenal,2017-18,28,-3
2017-18-team-Arsenal,2017-18,29,-2
2017-18-team-Arsenal,2017-18,32,-2
2017-18-team-Arsenal,2017-18,33,-2
2017-18-team-Arsenal,2017-18,34,-1
2017-18-team-Arsenal,2017-18,35,-2
2017-18-team-Arsenal,2017-18,37,-3
